Order ID,Order Item ID,Order YearMonth,Order Time,Order Quantity,Product Department,Product Category,Product Name,Customer ID,Customer Market,Customer Region,Customer Country,Warehouse Country,Shipment Mode,Shipment Days - Scheduled,Gross Sales,Discount %,Profit,day_for_shipping,shipping_date_count,order_date_count,late_risk,on_time,cross_border_shipping,distance_level,order_shipping_hotspots,abnormal_profit,Shipment Mode Numeric,order_date,shipment_date
65918,164723,201708,23:10,1,Outdoors,Kids' Golf Clubs,Polar Loop Activity Tracker,3388,Europe,Northern Europe,Finland,USA,Standard Class,4,110,0.18,54,6,17,11,1,0,1,3,781,0,0,2017-08-22,2017-08-28
65941,164798,201708,6:10,1,Outdoors,Golf Apparel,TaylorMade Women's RBZ SL Rescue,6120,Europe,Western Europe,France,USA,Standard Class,4,130,0.1,63,6,11,5,1,0,1,3,781,0,0,2017-08-23,2017-08-29
67955,169886,201709,7:22,1,Outdoors,Kids' Golf Clubs,Garmin Approach S4 Golf GPS Watch,7004,Europe,Western Europe,Germany,USA,Standard Class,4,300,0.25,42,4,44,49,0,1,1,3,822,1,0,2017-09-19,2017-09-23
67978,169945,201709,1:03,1,Outdoors,Kids' Golf Clubs,Garmin Approach S4 Golf GPS Watch,11901,Europe,Western Europe,France,USA,Standard Class,4,300,0.16,42,2,16,9,0,0,1,3,822,1,0,2017-09-25,2017-09-27
753,1850,201501,23:27,5,Outdoors,Trade-In,Glove It Urban Brick Golf Towel,5094,LATAM,Central America,Mexico,USA,First Class,1,80,0.01,31,2,32,33,1,0,1,3,977,1,3,2015-01-11,2015-01-13
4168,10408,201503,19:53,3,Outdoors,Trade-In,Glove It Urban Brick Golf Towel,2329,LATAM,Caribbean,Dominicanepublic,USA,Second Class,2,48,0.01,31,4,32,53,1,0,1,3,892,1,2,2015-03-02,2015-03-06
11666,29170,201506,6:46,3,Outdoors,Trade-In,Glove It Urban Brick Golf Towel,8313,Europe,Western Europe,Germany,USA,Same Day,3,48,0.13,31,0,40,55,0,0,1,3,833,1,1,2015-06-20,2015-06-20
13698,34318,201507,22:40,1,Outdoors,Trade-In,Glove It Women's Mod Oval 3-Zip Carry All Gol,8993,Europe,Western Europe,France,USA,Standard Class,4,22,0.13,43,4,54,64,0,1,1,3,838,1,0,2015-07-19,2015-07-23
15853,39623,201508,9:39,3,Outdoors,Trade-In,Glove It Women's Mod Oval 3-Zip Carry All Gol,869,Europe,Southern Europe,Spain,USA,Standard Class,4,66,0.09,43,4,37,60,0,1,1,3,821,1,0,2015-08-20,2015-08-24
17201,43024,201509,1:55,3,Outdoors,Trade-In,Glove It Urban Brick Golf Towel,10506,Europe,Western Europe,France,USA,Second Class,2,48,0.03,31,2,43,60,0,1,1,3,798,1,2,2015-09-09,2015-09-11
17863,44629,201509,17:51,2,Outdoors,Trade-In,Glove It Urban Brick Golf Towel,307,Europe,Western Europe,France,USA,Standard Class,4,32,0.16,31,4,47,71,0,1,1,3,798,1,0,2015-09-18,2015-09-22
19971,49929,201510,12:22,2,Outdoors,Trade-In,Glove It Women's Mod Oval 3-Zip Carry All Gol,11049,Europe,Western Europe,France,USA,Standard Class,4,44,0.18,43,2,45,60,0,0,1,3,833,1,0,2015-10-19,2015-10-21
23938,59922,201512,10:11,1,Outdoors,Trade-In,Glove It Women's Mod Oval 3-Zip Carry All Gol,3502,Pacific Asia,Southeast Asia,Malaysia,USA,Standard Class,4,22,0.03,43,4,25,70,0,1,1,3,807,1,0,2015-12-16,2015-12-20
27251,68266,201602,18:53,5,Outdoors,Trade-In,Glove It Imperial Golf Towel,3592,Pacific Asia,Eastern Asia,China,USA,Standard Class,4,80,0.25,28,2,37,43,0,0,1,3,752,1,0,2016-02-02,2016-02-04
29648,74176,201603,18:39,4,Outdoors,Trade-In,Glove It Imperial Golf Towel,449,Pacific Asia,Southeast Asia,Indonesia,USA,First Class,1,64,0.06,28,2,55,56,1,0,1,3,795,1,3,2016-03-08,2016-03-10
31636,79055,201604,19:08,2,Outdoors,Trade-In,Glove It Urban Brick Golf Towel,979,North America,West of USA,USA,USA,Standard Class,4,32,0.13,31,2,41,61,0,0,0,1,812,1,0,2016-04-06,2016-04-08
37316,93163,201606,17:06,4,Outdoors,Trade-In,Glove It Women's Mod Oval 3-Zip Carry All Gol,766,North America,East of USA,USA,USA,Standard Class,4,88,0.2,43,2,53,80,0,0,0,1,791,1,0,2016-06-28,2016-06-30
37335,93214,201606,23:45,2,Outdoors,Trade-In,Glove It Imperial Golf Towel,12427,North America,South of  USA,USA,USA,Standard Class,4,32,0.04,28,6,52,80,1,0,0,1,791,1,0,2016-06-28,2016-07-04
37606,93854,201607,22:42,2,Outdoors,Trade-In,Glove It Urban Brick Golf Towel,4752,North America,West of USA,USA,USA,Standard Class,4,32,0.03,31,2,52,54,0,0,0,1,903,1,0,2016-07-02,2016-07-04
47316,118284,201611,16:33,5,Outdoors,Trade-In,Glove It Women's Mod Oval 3-Zip Carry All Gol,9791,Pacific Asia,South Asia,Iran,USA,First Class,1,110,0.25,43,2,45,62,1,0,1,3,868,1,3,2016-11-21,2016-11-23
53008,132483,201702,18:42,4,Outdoors,Trade-In,Glove It Urban Brick Golf Towel,6006,LATAM,South America,Brazil,USA,Second Class,2,64,0.2,31,4,13,24,1,0,1,3,814,1,2,2017-02-12,2017-02-16
55605,139084,201703,16:33,2,Outdoors,Trade-In,Glove It Imperial Golf Towel,1055,LATAM,South America,Ecuador,USA,Standard Class,4,32,0.05,28,6,32,62,1,0,1,3,817,1,0,2017-03-22,2017-03-28
59991,150154,201705,17:10,1,Outdoors,Trade-In,Garmin Approach S3 Golf GPS Watch,2599,LATAM,South America,Brazil,USA,Second Class,2,250,0.01,121,2,65,63,0,1,1,3,801,0,2,2017-05-25,2017-05-27
65353,163350,201708,23:42,1,Outdoors,Trade-In,Garmin Approach S3 Golf GPS Watch,5555,Europe,Northern Europe,United Kingdom,USA,Second Class,2,250,0.09,121,4,32,68,1,0,1,3,781,0,2,2017-08-11,2017-08-15
415,1033,201501,1:02,1,Outdoors,Golf Balls,Hirzl Women's Soffft Flex Golf Glove,6110,LATAM,Central America,El Salvador,USA,First Class,1,18,0.12,42,2,29,33,1,0,1,3,977,1,3,2015-01-07,2015-01-09
1508,3765,201501,23:58,2,Outdoors,Golf Balls,Hirzl Women's Hybrid Golf Glove,6622,LATAM,South America,Ecuador,USA,First Class,1,30,0.15,36,2,30,20,1,0,1,3,977,1,3,2015-01-22,2015-01-24
2781,6984,201502,13:57,3,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,12284,LATAM,Central America,Mexico,USA,Standard Class,4,45,0.12,31,2,34,54,0,0,1,3,830,1,0,2015-02-10,2015-02-12
4188,10460,201503,2:53,4,Outdoors,Golf Balls,Glove It Women's Mod Oval Golf Glove,11901,LATAM,Central America,Mexico,USA,Standard Class,4,80,0.05,47,4,33,28,0,1,1,3,892,1,0,2015-03-03,2015-03-07
4333,10850,201503,5:41,1,Outdoors,Golf Balls,Glove It Women's Imperial Golf Glove,9209,LATAM,Central America,El Salvador,USA,Standard Class,4,20,0.12,44,4,31,48,0,1,1,3,892,1,0,2015-03-05,2015-03-09
4335,10862,201503,6:23,5,Outdoors,Golf Balls,Glove It Women's Imperial Golf Glove,1043,LATAM,Central America,Mexico,USA,Standard Class,4,100,0.2,44,6,14,48,1,0,1,3,892,1,0,2015-03-05,2015-03-11
7505,18817,201504,12:59,1,Outdoors,Golf Balls,Hirzl Women's Hybrid Golf Glove,4696,LATAM,Central America,Mexico,USA,Standard Class,4,15,0.2,36,6,29,41,1,0,1,3,892,1,0,2015-04-20,2015-04-26
7533,18886,201504,22:47,2,Outdoors,Golf Balls,Hirzl Women's Hybrid Golf Glove,936,LATAM,Central America,Guatemala,USA,Standard Class,4,30,0.13,36,4,23,41,0,1,1,3,892,1,0,2015-04-20,2015-04-24
8781,21923,201505,4:01,1,Outdoors,Golf Balls,Glove It Women's Mod Oval Golf Glove,5923,LATAM,South America,Per,USA,Standard Class,4,20,0.18,47,2,17,17,0,0,1,3,777,1,0,2015-05-09,2015-05-11
8781,21922,201505,4:01,5,Outdoors,Golf Balls,Glove It Women's Mod Oval Golf Glove,5923,LATAM,South America,Per,USA,Standard Class,4,100,0.03,47,2,17,17,0,0,1,3,777,1,0,2015-05-09,2015-05-11
13311,33310,201507,7:05,4,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,11025,Europe,Southern Europe,Spain,USA,Standard Class,4,60,0.0,31,2,45,79,0,0,1,3,838,1,0,2015-07-14,2015-07-16
19576,48938,201510,17:59,4,Outdoors,Golf Balls,Glove It Women's Mod Oval Golf Glove,5033,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,80,0.1,47,2,43,63,0,0,1,3,833,1,0,2015-10-13,2015-10-15
21543,53861,201511,11:07,1,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,2239,Pacific Asia,Oceania,Australia,USA,Second Class,2,15,0.03,31,4,41,64,1,0,1,3,799,1,2,2015-11-11,2015-11-15
21603,54009,201511,8:08,5,Outdoors,Golf Balls,Glove It Women's Mod Oval Golf Glove,6536,Pacific Asia,Oceania,Australia,USA,Standard Class,4,100,0.18,47,4,27,51,0,1,1,3,799,1,0,2015-11-12,2015-11-16
25531,63960,201601,16:17,4,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,10427,Pacific Asia,Oceania,Australia,USA,Second Class,2,60,0.1,31,2,48,41,0,1,1,3,896,1,2,2016-01-08,2016-01-10
31321,78298,201604,4:47,5,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,12293,North America,West of USA,USA,USA,Standard Class,4,75,0.0,31,2,59,64,0,0,0,1,812,1,0,2016-04-02,2016-04-04
41678,104042,201608,9:18,3,Outdoors,Golf Balls,Glove It Women's Imperial Golf Glove,3717,Africa,Central Africa,Cameroon,USA,Standard Class,4,60,0.1,44,4,61,51,0,1,1,3,937,1,0,2016-08-31,2016-09-04
41826,104412,201609,13:09,4,Outdoors,Golf Balls,Hirzl Women's Hybrid Golf Glove,2389,Africa,Southern Africa,South Africa,USA,Standard Class,4,60,0.17,36,2,61,57,0,0,1,3,804,1,0,2016-09-02,2016-09-04
43321,108229,201609,8:55,4,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,1603,North America,Canada,Canada,USA,Second Class,2,60,0.1,31,2,42,62,0,1,1,3,804,1,2,2016-09-24,2016-09-26
43608,108909,201609,13:28,2,Outdoors,Golf Balls,Hirzl Women's Hybrid Golf Glove,6231,Pacific Asia,South Asia,Iran,USA,First Class,1,30,0.07,36,2,35,57,1,0,1,3,804,1,3,2016-09-28,2016-09-30
49078,122709,201612,9:51,3,Outdoors,Golf Balls,Glove It Women's Imperial Golf Glove,1730,Africa,East Africa,Madagascar,USA,Standard Class,4,60,0.0,44,4,37,51,0,1,1,3,799,1,0,2016-12-17,2016-12-21
49683,124193,201612,5:49,2,Outdoors,Golf Balls,Glove It Women's Mod Oval Golf Glove,7979,Pacific Asia,South Asia,Iran,USA,Standard Class,4,40,0.1,47,4,59,33,0,1,1,3,799,1,0,2016-12-26,2016-12-30
49861,124674,201612,20:10,1,Outdoors,Golf Balls,Glove It Women's Mod Oval Golf Glove,6101,Pacific Asia,West Asia,Turkey,USA,First Class,1,20,0.16,47,2,59,63,1,0,1,3,799,1,3,2016-12-28,2016-12-30
53301,133173,201702,1:21,5,Outdoors,Golf Balls,Glove It Women's Mod Oval Golf Glove,12366,LATAM,Central America,El Salvador,USA,First Class,1,100,0.17,47,2,48,63,1,0,1,3,814,1,3,2017-02-17,2017-02-19
53645,134096,201702,1:52,5,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,6775,LATAM,South America,Bolivia,Puerto Rico,Standard Class,4,75,0.12,31,6,39,66,1,0,1,3,814,1,0,2017-02-22,2017-02-28
57631,144170,201704,6:21,2,Outdoors,Golf Balls,Hirzl Women's Soffft Flex Golf Glove,3728,LATAM,Caribbean,Dominicanepublic,USA,Standard Class,4,36,0.09,42,2,46,65,0,0,1,3,803,1,0,2017-04-21,2017-04-23
57633,144176,201704,7:03,1,Outdoors,Golf Balls,Glove It Women's Mod Oval Golf Glove,5792,LATAM,South America,Argentina,USA,Standard Class,4,20,0.15,47,4,41,65,0,1,1,3,803,1,0,2017-04-21,2017-04-25
57688,144315,201704,2:19,1,Outdoors,Golf Balls,Glove It Women's Mod Oval Golf Glove,9542,LATAM,Central America,Mexico,USA,First Class,1,20,0.13,47,2,39,21,1,0,1,3,803,1,3,2017-04-22,2017-04-24
5356,13381,201501,0:30,5,Outdoors,Electronics,Titleist Pro V1 High Numbers Personalized Gol,7090,LATAM,Central America,Nicaragua,USA,First Class,1,260,0.15,100,5,29,33,1,0,1,3,977,0,3,2015-01-10,2015-01-15
8791,21954,201502,17:05,1,Outdoors,Electronics,Titleist Pro V1x High Numbers Golf Balls,4573,LATAM,Central America,Nicaragua,USA,First Class,1,48,0.13,104,5,35,50,1,0,1,3,830,0,3,2015-02-24,2015-03-01
13346,33417,201503,21:36,1,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL San Dieg,7059,Europe,Northern Europe,United Kingdom,USA,Same Day,3,32,0.01,60,5,34,33,1,0,1,3,892,0,1,2015-03-28,2015-04-02
23058,57735,201504,0:32,3,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,1615,Pacific Asia,Southeast Asia,Singapore,USA,First Class,1,156,0.0,122,2,29,35,1,0,1,3,892,0,3,2015-04-29,2015-05-01
25041,62747,201505,15:03,1,Outdoors,Electronics,Titleist Pro V1 High Numbers Personalized Gol,8476,Pacific Asia,South Asia,India,USA,First Class,1,52,0.12,100,5,19,44,1,0,1,3,777,0,3,2015-05-08,2015-05-13
31051,77601,201506,3:37,2,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Carolina,5041,Pacific Asia,Oceania,New zealand,USA,Same Day,3,64,0.03,73,5,67,11,1,0,1,3,833,0,1,2015-06-12,2015-06-17
35356,88318,201507,19:20,1,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,9849,North America,West of USA,USA,USA,First Class,1,52,0.0,122,1,31,79,0,1,0,1,838,0,3,2015-07-14,2015-07-15
47061,117628,201508,19:29,4,Outdoors,Electronics,Titleist Pro V1 High Numbers Personalized Gol,6082,Pacific Asia,Central Asia,Uzbekistan,USA,First Class,1,208,0.25,100,2,12,17,1,0,1,3,821,0,3,2015-08-02,2015-08-04
57666,144253,201511,6:45,5,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,11508,LATAM,Central America,Panama,USA,Same Day,3,260,0.09,122,5,12,10,1,0,1,3,799,0,1,2015-11-02,2015-11-07
1108,2754,201511,1:38,1,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Carolina,7700,LATAM,Caribbean,Jamaica,USA,Standard Class,4,32,0.15,73,6,11,7,1,0,1,3,799,0,0,2015-11-25,2015-12-01
15571,38924,201602,12:54,3,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL San Dieg,3195,Europe,Southern Europe,Spain,USA,Standard Class,4,96,0.07,60,6,10,8,1,0,1,3,752,0,0,2016-02-18,2016-02-24
21963,54935,201604,0:45,1,Outdoors,Electronics,Titleist Pro V1x Golf Balls,3617,Pacific Asia,Oceania,Australia,USA,Standard Class,4,48,0.1,107,4,51,34,0,1,1,3,812,0,0,2016-04-03,2016-04-07
27326,68434,201607,18:51,2,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL San Dieg,8788,Pacific Asia,Eastern Asia,China,USA,Standard Class,4,64,0.25,60,6,56,54,1,0,1,3,903,0,0,2016-07-02,2016-07-08
31378,78432,201608,19:49,1,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Tennesse,7063,North America,West of USA,USA,USA,Standard Class,4,32,0.02,69,5,51,25,1,0,0,1,937,0,0,2016-08-27,2016-09-01
35626,88968,201609,20:08,5,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Carolina,9317,North America,South of  USA,USA,USA,Standard Class,4,160,0.25,73,2,21,10,0,0,0,1,804,0,0,2016-09-18,2016-09-20
37595,93825,201610,23:27,1,Outdoors,Electronics,Titleist Pro V1 High Numbers Personalized Gol,7063,North America,West of USA,USA,USA,Standard Class,4,52,0.1,100,5,26,68,1,0,0,1,910,0,0,2016-10-03,2016-10-08
49585,123925,201703,21:18,2,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Carolina,12241,Pacific Asia,South Asia,Iran,USA,Standard Class,4,64,0.07,73,4,20,9,0,1,1,3,817,0,0,2017-03-09,2017-03-13
496,1225,201501,5:25,1,Outdoors,Electronics,Titleist Pro V1 High Numbers Personalized Gol,615,LATAM,Caribbean,Cuba,USA,Standard Class,4,52,0.01,100,2,33,32,0,0,1,3,977,0,0,2015-01-08,2015-01-10
9793,24451,201505,22:34,3,Outdoors,Electronics,Titleist Pro V1x High Numbers Golf Balls,9809,LATAM,Central America,Honduras,USA,Standard Class,4,144,0.03,104,4,41,50,0,1,1,3,777,0,0,2015-05-23,2015-05-27
11808,29524,201506,8:31,4,Outdoors,Electronics,Titleist Pro V1x Golf Balls,9928,Europe,Western Europe,Germany,USA,Same Day,3,192,0.16,107,0,44,46,0,0,1,3,833,0,1,2015-06-22,2015-06-22
23541,58886,201512,15:06,4,Outdoors,Electronics,Titleist Pro V1x High Numbers Golf Balls,433,Pacific Asia,Southeast Asia,Singapore,USA,Standard Class,4,192,0.15,104,2,45,69,0,0,1,3,807,0,0,2015-12-10,2015-12-12
25338,63464,201601,20:40,4,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Tennesse,1109,Pacific Asia,Southeast Asia,Philippines,USA,Same Day,3,128,0.1,69,1,28,57,0,0,1,3,896,0,1,2016-01-05,2016-01-06
33911,84643,201605,0:11,4,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Carolina,7619,North America,West of USA,USA,USA,First Class,1,128,0.15,73,2,41,53,1,0,0,1,884,0,3,2016-05-10,2016-05-12
37085,92526,201606,8:10,5,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL San Dieg,3153,North America,South of  USA,USA,USA,Standard Class,4,160,0.05,60,6,45,40,1,0,0,1,791,0,0,2016-06-25,2016-07-01
43638,108980,201609,23:59,1,Outdoors,Electronics,Titleist Pro V1 High Numbers Personalized Gol,11063,Pacific Asia,West Asia,Turkey,USA,Standard Class,4,52,0.15,100,4,37,57,0,1,1,3,804,0,0,2016-09-28,2016-10-02
47653,119147,201611,14:37,4,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Tennesse,11739,Pacific Asia,West Asia,Turkey,USA,Second Class,2,128,0.09,69,4,39,59,1,0,1,3,868,0,2,2016-11-26,2016-11-30
51688,129157,201701,12:15,5,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Carolina,4850,LATAM,Central America,Mexico,USA,Standard Class,4,160,0.12,73,4,42,44,0,1,1,3,743,0,0,2017-01-24,2017-01-28
55218,138101,201703,0:58,2,Outdoors,Electronics,Titleist Pro V1x Golf Balls,5642,LATAM,Caribbean,Cuba,USA,Standard Class,4,96,0.13,107,4,57,52,0,1,1,3,817,0,0,2017-03-17,2017-03-21
5356,13380,201503,4:05,1,Outdoors,Accessories,Team Golf Pittsburgh Steelers Putter Grip,7090,LATAM,Central America,Nicaragua,USA,First Class,1,25,0.09,55,2,28,36,1,0,1,3,892,0,3,2015-03-20,2015-03-22
9535,23827,201505,4:11,4,Outdoors,Accessories,Team Golf St. Louis Cardinals Putter Grip,8993,LATAM,Caribbean,Dominicanepublic,USA,Second Class,2,100,0.01,55,6,22,41,1,0,1,3,777,0,2,2015-05-20,2015-05-26
13025,32580,201507,2:53,3,Outdoors,Accessories,Team Golf Tennessee Volunteers Putter Grip,5829,Europe,Southern Europe,Italy,USA,Second Class,2,75,0.18,60,6,45,71,1,0,1,3,838,0,2,2015-07-10,2015-07-16
21045,52613,201511,4:39,3,Outdoors,Accessories,Team Golf Texas Longhorns Putter Grip,12058,Pacific Asia,Eastern Asia,Japan,USA,Same Day,3,75,0.06,58,0,25,63,0,0,1,3,799,0,1,2015-11-04,2015-11-04
23333,58407,201512,14:14,5,Outdoors,Accessories,Team Golf Tennessee Volunteers Putter Grip,9869,Pacific Asia,Southeast Asia,Indonesia,USA,Second Class,2,125,0.25,60,4,19,40,1,0,1,3,807,0,2,2015-12-07,2015-12-11
25266,63313,201601,19:27,1,Outdoors,Accessories,Team Golf St. Louis Cardinals Putter Grip,430,Pacific Asia,Oceania,Australia,USA,First Class,1,25,0.15,55,2,28,60,1,0,1,3,896,0,3,2016-01-04,2016-01-06
25328,63436,201601,17:10,4,Outdoors,Accessories,Team Golf New England Patriots Putter Grip,3646,Pacific Asia,Oceania,Australia,USA,First Class,1,100,0.1,55,2,42,57,1,0,1,3,896,0,3,2016-01-05,2016-01-07
25363,63518,201601,5:26,1,Outdoors,Accessories,Team Golf Texas Longhorns Putter Grip,3848,Pacific Asia,Oceania,Australia,USA,First Class,1,25,0.12,58,2,56,52,1,0,1,3,896,0,3,2016-01-06,2016-01-08
33356,83315,201605,21:44,4,Outdoors,Accessories,Team Golf Pittsburgh Steelers Putter Grip,6486,North America,West of USA,USA,USA,Second Class,2,100,0.05,55,2,44,57,0,1,0,1,884,0,2,2016-05-01,2016-05-03
41351,103220,201608,14:44,1,Outdoors,Accessories,Team Golf Pittsburgh Steelers Putter Grip,11817,Pacific Asia,South Asia,Iran,USA,First Class,1,25,0.25,55,2,52,53,1,0,1,3,937,0,3,2016-08-26,2016-08-28
43335,108264,201609,13:49,5,Outdoors,Accessories,Team Golf St. Louis Cardinals Putter Grip,878,Europe,Eastern Europe,Ukraine,USA,Second Class,2,125,0.06,55,6,35,62,1,0,1,3,804,0,2,2016-09-24,2016-09-30
51613,128973,201701,9:58,1,Outdoors,Accessories,Team Golf Texas Longhorns Putter Grip,4387,LATAM,Central America,El Salvador,Puerto Rico,Second Class,2,25,0.2,58,4,23,57,1,0,1,3,743,0,2,2017-01-23,2017-01-27
53855,134653,201702,3:27,2,Outdoors,Accessories,Team Golf Tennessee Volunteers Putter Grip,5311,LATAM,Central America,Mexico,USA,Second Class,2,50,0.17,60,6,28,65,1,0,1,3,814,0,2,2017-02-25,2017-03-03
2958,7369,201502,3:58,3,Outdoors,Accessories,Team Golf San Francisco Giants Putter Grip,649,LATAM,South America,Brazil,USA,Standard Class,4,75,0.25,57,4,25,43,0,1,1,3,830,0,0,2015-02-13,2015-02-17
4595,11523,201503,1:28,3,Outdoors,Accessories,Team Golf San Francisco Giants Putter Grip,959,LATAM,Central America,Mexico,USA,Standard Class,4,75,0.01,57,6,32,16,1,0,1,3,892,0,0,2015-03-09,2015-03-15
9121,22758,201505,3:08,2,Outdoors,Accessories,Team Golf Texas Longhorns Putter Grip,10431,LATAM,South America,Brazil,USA,Standard Class,4,50,0.2,58,2,39,47,0,0,1,3,777,0,0,2015-05-14,2015-05-16
17988,44943,201509,13:38,2,Outdoors,Accessories,Team Golf San Francisco Giants Putter Grip,8313,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,50,0.18,57,4,33,48,0,1,1,3,798,0,0,2015-09-20,2015-09-24
19366,48412,201510,16:25,1,Outdoors,Accessories,Team Golf New England Patriots Putter Grip,5413,Europe,Western Europe,Germany,USA,Standard Class,4,25,0.02,55,2,45,52,0,0,1,3,833,0,0,2015-10-10,2015-10-12
19868,49646,201510,0:17,4,Outdoors,Accessories,Team Golf San Francisco Giants Putter Grip,1101,Europe,Western Europe,France,USA,Standard Class,4,100,0.15,57,4,21,63,0,1,1,3,833,0,0,2015-10-18,2015-10-22
21641,54114,201511,21:27,5,Outdoors,Accessories,Team Golf San Francisco Giants Putter Grip,9317,Pacific Asia,Southeast Asia,Thailand,USA,Standard Class,4,125,0.07,57,2,34,51,0,0,1,3,799,0,0,2015-11-12,2015-11-14
33363,83335,201605,0:11,1,Outdoors,Accessories,Team Golf St. Louis Cardinals Putter Grip,4060,North America,West of USA,USA,USA,Standard Class,4,25,0.13,55,4,37,36,0,1,0,1,884,0,0,2016-05-02,2016-05-06
35223,87975,201605,3:50,3,Outdoors,Accessories,Team Golf Texas Longhorns Putter Grip,1505,North America,West of USA,USA,USA,Standard Class,4,75,0.25,58,4,47,51,0,1,0,1,884,0,0,2016-05-29,2016-06-02
45258,113078,201610,15:32,4,Outdoors,Accessories,Team Golf St. Louis Cardinals Putter Grip,3090,Pacific Asia,West Asia,Jordania,USA,Standard Class,4,100,0.07,55,4,46,61,0,1,1,3,910,0,0,2016-10-22,2016-10-26
45816,114525,201610,19:02,4,Outdoors,Accessories,Team Golf St. Louis Cardinals Putter Grip,8730,Europe,Eastern Europe,Russia,USA,Standard Class,4,100,0.17,55,2,53,33,0,0,1,3,910,0,0,2016-10-30,2016-11-01
49276,123198,201612,7:13,5,Outdoors,Accessories,Team Golf St. Louis Cardinals Putter Grip,888,Pacific Asia,West Asia,Iraq,USA,Standard Class,4,125,0.2,55,2,31,51,0,0,1,3,799,0,0,2016-12-20,2016-12-22
57241,143179,201704,13:43,2,Outdoors,Accessories,Team Golf San Francisco Giants Putter Grip,2420,LATAM,Central America,Mexico,USA,Standard Class,4,50,0.03,57,2,44,58,0,0,1,3,803,0,0,2017-04-15,2017-04-17
93,210,201501,8:13,4,Outdoors,Golf Gloves,Bag Boy Beverage Holder,2256,LATAM,Central America,Mexico,USA,Second Class,2,100,0.06,59,4,28,40,1,0,1,3,977,0,2,2015-01-02,2015-01-06
23566,58952,201512,23:52,4,Outdoors,Golf Gloves,Bag Boy Beverage Holder,9828,Pacific Asia,Eastern Asia,China,USA,First Class,1,100,0.15,59,2,45,69,1,0,1,3,807,0,3,2015-12-10,2015-12-12
35833,89486,201606,1:32,1,Outdoors,Golf Gloves,Bag Boy Beverage Holder,1291,North America,West of USA,USA,USA,Second Class,2,25,0.0,59,4,44,58,1,0,0,1,791,0,2,2016-06-07,2016-06-11
37606,93853,201607,22:42,2,Outdoors,Golf Gloves,Bag Boy Beverage Holder,4752,North America,West of USA,USA,USA,Standard Class,4,50,0.0,59,2,52,54,0,0,0,1,903,0,0,2016-07-02,2016-07-04
43996,109896,201610,5:24,1,Outdoors,Golf Gloves,Bag Boy Beverage Holder,2043,Africa,Central Africa,Gabon,USA,Same Day,3,25,0.2,59,0,46,31,0,0,1,3,910,0,1,2016-10-04,2016-10-04
49078,122708,201612,9:51,2,Outdoors,Golf Gloves,Bag Boy Beverage Holder,1730,Africa,East Africa,Madagascar,USA,Standard Class,4,50,0.15,59,4,37,51,0,1,1,3,799,0,0,2016-12-17,2016-12-21
55076,137736,201703,23:13,2,Outdoors,Golf Gloves,Bag Boy Beverage Holder,3694,LATAM,Central America,Honduras,USA,Standard Class,4,50,0.03,59,2,28,55,0,0,1,3,817,0,0,2017-03-14,2017-03-16
753,1852,201501,23:27,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,5094,LATAM,Central America,Mexico,USA,First Class,1,200,0.16,125,2,32,33,1,0,1,3,977,0,3,2015-01-11,2015-01-13
4986,12482,201503,18:28,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,7700,LATAM,South America,Colombia,USA,First Class,1,200,0.12,125,2,32,53,1,0,1,3,892,0,3,2015-03-14,2015-03-16
35343,88286,201605,21:52,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1718,North America,US Center,USA,USA,First Class,1,200,0.09,125,2,46,52,1,0,0,1,884,0,3,2016-05-30,2016-06-01
35931,89733,201606,11:52,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,11133,North America,West of USA,USA,USA,First Class,1,200,0.07,125,2,42,54,1,0,0,1,791,0,3,2016-06-08,2016-06-10
